MethodCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheck,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,checkCounters,308,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheckTest]/[method:testThrees()]
MethodCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheck,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,checkCounters,310,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheckTest]/[method:testInterfaceMemberScopeIsPublic()]
MethodCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheck,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,checkCounters,312,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheckTest]/[method:testWithInterfaceDefinitionInClass()]
MethodCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheck,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,checkMax,324,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheckTest]/[method:testWithPackageModifier()]
MethodCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheck,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,checkMax,324,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheckTest]/[method:testOnInterfaceDefinitionWithField()]
MethodCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheck,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE,checkMax,324,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheckTest]/[method:testInterfaceMemberScopeIsPublic()]
MethodCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheck,org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF,checkMax,324,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheckTest]/[method:testOnInterfaceDefinitionWithField()]
MethodCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheck,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,checkMax,325,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheckTest]/[method:testInterfaceMemberScopeIsPublic()]
MethodCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheck,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getAcceptableTokens,227,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheckTest]/[method:testGetAcceptableTokens()]
MethodCountCheck.java,com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheck,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getDefaultTokens,222,KILLED,com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheckTest.[engine:junit-jupiter]/[class:com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheckTest]/[method:testOnInterfaceDefinitionWithField()]
